,ra,dec
94425,197.40281,55.523392
94426,196.26702,39.472182
94427,196.16928,39.511421
94428,195.52807,39.444829
94429,195.97958,39.468183
94430,196.36223,39.361695
94431,196.02686,39.370067
94432,195.40915,39.702702
94433,195.77777,39.757274
94434,195.71612,39.668539
94435,195.42997,39.62802
94436,196.15631,39.631783
94437,195.42634,39.805743
94438,196.0969,39.654332
94439,195.46214,39.704597
94440,195.89368,39.796924
94441,195.10039,38.637037
94442,195.25254,38.700424
94443,194.49033,38.585356
94444,195.05917,38.759735
94445,195.0714,38.516755
94446,155.81123,32.95443
94447,155.49862,33.171659
94448,155.36332,33.255697
94449,155.66945,33.105979
94450,155.24604,33.301722
94451,155.29972,33.254135
94452,145.78008,-0.22102233
94453,145.93544,-0.33822092
94454,145.83003,-0.072321402
94455,145.82137,-0.23018977
94456,145.73261,-0.025506972
94457,145.92136,-0.099126923
94458,321.55222,-0.3221961
94459,321.64923,-0.14601636
94460,321.81674,-0.19088674
94461,321.71392,-0.25982125
94462,321.98871,-0.1337883
94463,322.01749,0.16381623
94464,321.67633,0.11246642
94465,321.99545,0.21033695
94466,321.83691,-0.13365607
94467,321.4704,-0.85551423
94468,321.47543,-0.60193092
94469,321.47403,-0.93298107
94470,321.56393,-0.7079165
94471,321.33694,-1.0172032
94472,321.39169,-0.89447916
94473,321.45511,-0.65496564
94474,321.58368,-0.91811687
94475,321.33801,-0.59254259
94476,321.53207,-0.64195728
94477,321.59741,-0.74093992
94478,321.68353,-0.66242594
94479,321.82382,-0.70847744
94480,321.58463,-0.62361282
94481,321.38019,-1.0799516
94482,321.60172,-1.0658882
94483,321.83298,-0.76898587
94484,321.18982,-0.53858811
94485,321.49942,-0.53216731
94486,321.22232,-0.39874136
94487,321.34729,-0.0083462121
94488,321.23849,-0.40553567
94489,321.47806,-0.17776585
94490,321.45319,-0.40202487
94491,321.21109,-0.4177447
94492,321.32489,-0.5632062
94493,321.51501,-0.376445
94494,321.33826,-0.38821682
94495,321.33459,0.23186857
94496,321.43225,0.12484825
94497,321.3808,-0.18409801
94498,321.50491,0.0034363229
94499,321.35794,0.08644665
94500,321.37592,-0.37371594
94501,321.48013,-0.3990086
94502,321.2384,-0.85780817
94503,321.11215,-0.9616726
94504,321.1163,-0.83799428
94505,147.94958,60.549939
94506,148.49447,60.835397
94507,148.1869,60.930906
94508,148.25496,60.984828
94509,148.13671,61.058904
94510,148.20237,61.364686
94511,148.05952,61.141849
94512,148.10686,61.22229
94513,148.20441,61.156195
94514,148.06832,61.465712
94515,147.89501,61.406719
94516,147.86809,61.148808
94517,148.03647,61.484715
94518,148.01385,61.459418
94519,147.93201,61.388533
94520,148.09623,61.771888
94521,148.02087,61.710191
94522,147.71311,60.516898
94523,147.36931,60.533293
94524,147.80057,60.781149
94525,147.89817,60.863239
94526,147.70902,60.841186
94527,147.76994,60.969651
94528,147.57613,61.051743
94529,147.95611,61.131171
94530,147.54497,61.184095
94531,147.56868,61.673561
94532,26.578033,8.7898207
94533,26.562895,9.0892776
94534,26.73501,9.3908354
94535,26.738431,9.4097372
94536,26.610286,9.170789
94537,26.610411,9.3982509
94538,26.510487,8.9661293
94539,26.62673,9.2324416
94540,26.730197,9.3506357
94541,26.57155,8.9038016
94542,26.67808,9.2687101
94543,26.595285,8.6567441
94544,26.678457,9.1520819
94545,26.524479,8.8572233
94546,26.683443,8.7182864
94547,26.516075,9.5524101
94548,26.588409,9.5188618
94549,26.557258,9.5883764
94550,26.631987,10.057517
94551,26.637839,9.8004906
94552,158.22843,1.5356532
94553,157.9426,1.452924
94554,157.72574,1.3793864
94555,158.07759,1.4783899
94556,157.69832,1.4839023
94557,158.07713,1.5381611
94558,158.19257,2.0445578
94559,175.58908,23.016371
94560,175.49177,23.284769
94561,175.47355,23.043787
94562,175.42311,23.02291
94563,175.49335,23.141077
94564,175.42301,23.147116
94565,175.49672,23.173829
94566,175.42689,22.936494
94567,175.52974,23.259918
94568,175.46079,22.927007
94569,175.51326,22.736831
94570,175.54209,22.850781
94571,174.89698,22.307796
94572,174.9815,22.459029
94573,174.87138,22.37323
94574,174.95218,22.52262
94575,175.08935,22.217836
94576,175.1439,22.098892
94577,175.03422,22.425633
94578,175.18261,22.391401
94579,175.1006,22.542212
94580,175.06688,22.545124
94581,174.93691,22.685158
94582,175.11349,22.691519
94583,175.18601,22.446943
94584,174.90307,22.435556
94585,175.17452,22.611374
94586,175.18926,22.53764
94587,174.89358,22.683174
94588,175.18205,22.431154
94589,175.36446,22.533069
94590,175.37554,22.060692
94591,175.27721,22.107579
94592,175.20144,22.467264
94593,175.21403,22.333255
94594,175.22656,22.265984
94595,175.38576,22.564238
94596,175.41352,22.538841
94597,175.20011,22.374124
94598,175.33598,22.426861
94599,175.16036,22.703026
94600,175.26513,22.170479
94601,175.38402,22.502831
94602,175.23846,22.154734
94603,175.32245,22.509278
94604,175.29018,22.699303
94605,175.26297,22.047889
94606,175.18986,22.734533
94607,175.49369,22.418801
94608,175.49455,22.623061
94609,175.47518,22.722538
94610,175.43463,22.726021
94611,175.44587,22.540409
94612,175.58006,22.546075
94613,175.41784,22.619276
94614,175.44528,22.643078
94615,175.49087,22.700869
94616,175.46084,22.502256
94617,175.58738,22.241717
94618,323.37367,0.605638
94619,323.16521,0.700505
94620,323.05558,-0.101215
94621,322.9977,0.108104
94622,323.01697,0.469401
94623,323.41882,0.285381
94624,323.31476,0.425852
94625,323.5144,-0.164728
94626,323.66288,0.450287
94627,323.58442,0.374992
94628,323.77513,0.155353
94629,41.121733,-0.638936
94630,40.73525,-0.36088
94631,20.504519,28.249289
94632,20.473689,28.15241
94633,20.430768,28.465325
94634,20.396727,28.483968
94635,20.394447,28.372981
94636,20.413304,28.101465
94637,20.47573,28.180633
94638,20.398992,28.201636
94639,20.400731,27.8941
94640,20.60653,27.688828
94641,20.590332,27.800501
94642,20.555677,27.459736
94643,20.487942,27.38775
94644,20.599254,27.378313
94645,20.572892,27.315525
94646,20.624597,27.252609
94647,20.472684,27.513549
94648,20.501587,27.518378
94649,20.510044,27.377075
94650,20.490766,27.584483
94651,20.445219,27.698908
94652,20.466237,27.577154
94653,20.451388,27.380104
94654,20.560292,28.561024
94655,20.587464,28.478759
94656,20.528598,28.371244
94657,20.488052,28.372091
94658,131.47413,16.141605
94659,131.47784,16.235973
94660,131.55585,16.051773
94661,131.32495,15.958179
94662,131.42601,15.921708
94663,131.48957,15.966109
94664,131.49208,15.896905
94665,131.71469,15.557233
94666,131.68103,15.562416
94667,131.77156,15.542706
94668,260.58236,33.453499
94669,260.42136,33.206214
94670,260.4519,33.513476
94671,260.3756,33.337675
94672,260.53354,33.539056
94673,260.5901,33.608102
94674,260.572,33.658375
94675,260.5676,33.558758
94676,260.12646,34.071115
94677,260.20861,34.308277
94678,260.14995,34.153108
94679,260.15172,34.062264
94680,260.55777,34.205378
94681,260.28805,33.931258
94682,260.36719,33.880079
94683,260.24561,34.027205
94684,260.3268,33.806353
94685,260.33029,33.940011
94686,260.397,33.890129
94687,260.28803,33.777368
94688,260.79717,34.187841
94689,260.47018,34.238421
94690,260.71799,34.078214
94691,260.69068,34.057181
94692,260.55575,34.18239
94693,260.60125,34.140448
94694,260.45324,34.032174
94695,260.72649,33.938352
94696,260.68171,33.990577
94697,260.48193,33.957113
94698,260.6856,33.956887
94699,260.36792,34.363136
94700,260.88039,34.851055
94701,260.59665,34.537147
94702,260.85425,34.561577
94703,260.81707,34.89975
94704,260.82164,34.977452
94705,260.40394,34.623604
94706,260.54334,34.386425
94707,193.87236,-2.1180628
94708,193.82737,-1.9677691
94709,193.85831,-2.2682976
94710,193.95999,-1.9826352
94711,193.85221,-2.2993497
94712,193.89668,-1.9073568
94713,193.94459,-1.9976294
94714,193.88871,-1.7669889
94715,193.77807,-2.1759091
94716,193.82388,-1.9185717
94717,193.51963,-2.9051273
94718,193.4725,-2.8915493
94719,193.48746,-2.8401479
94720,193.46426,-2.8588478
94721,193.47275,-2.8044664
94722,193.44603,-2.8475209
94723,193.48981,-2.7949117
94724,193.68001,-2.739631
94725,193.51796,-2.7860604
94726,193.46883,-2.6388381
94727,193.66739,-2.7860195
94728,193.6127,-2.6735228
94729,193.70449,-2.6147287
94730,193.48155,-2.4274475
94731,193.58948,-2.14832
94732,193.76132,-2.05524
94733,193.70708,-2.2670722
94734,193.61465,-2.0910512
94735,193.51754,-2.1669067
94736,193.67159,-1.9184288
94737,193.58954,-2.0256683
94738,193.64702,-2.1154566
94739,193.52256,-2.2354995
94740,193.62716,-1.965599
94741,193.57594,-2.2146576
94742,193.68228,-2.2974244
94743,193.65155,-2.2062081
94744,193.77809,-1.838656
94745,193.35543,-3.0070942
94746,193.30446,-2.7958945
94747,193.33131,-2.8921436
94748,193.403,-3.0047568
94749,193.28714,-2.9449192
94750,193.359,-2.924267
94751,193.46264,-2.6960093
94752,193.40869,-2.5939181
94753,193.39927,-2.5788496
94754,193.42855,-2.7915143
94755,193.45682,-2.5782708
94756,350.98426,10.963519
94757,350.93118,11.375315
94758,350.97286,10.9776
94759,350.95488,10.889314
94760,350.9556,10.913705
94761,350.94119,11.200142
94762,350.90117,11.104621
94763,350.91014,10.995882
94764,158.3355,45.720767
94765,158.3474,45.484754
94766,158.29576,45.382849
94767,158.31003,45.326125
94768,158.49661,45.253917
94769,158.37229,45.195165
94770,158.46371,45.221545
94771,158.46272,45.157706
94772,158.30857,45.177931
94773,158.33864,45.163152
94774,125.14017,21.642072
94775,125.31226,21.516545
94776,125.34845,21.680859
94777,125.19578,21.942075
94778,125.20985,21.894334
94779,125.21427,21.958878
94780,125.3748,22.051982
94781,125.4028,21.812239
94782,125.27416,21.981635
94783,125.33446,22.073903
94784,125.06334,21.067228
94785,125.04724,21.045035
94786,125.09568,21.140938
94787,125.01966,21.055037
94788,125.07376,21.15088
94789,125.04371,21.182188
94790,125.03783,21.328678
94791,125.18952,21.296453
94792,125.04656,20.909814
94793,125.031,21.388358
94794,125.04193,20.879515
94795,125.05766,21.219401
94796,125.03283,21.677406
94797,125.06946,21.426267
94798,124.97996,21.51776
94799,125.0963,21.722498
94800,125.05576,21.518099
94801,125.04769,21.715967
94802,125.12076,21.813046
94803,125.01287,21.898759
94804,125.00582,21.789914
94805,125.12845,22.099589
94806,124.86103,20.889386
94807,124.86847,20.922234
94808,124.85035,21.045274
94809,124.97601,20.896329
94810,124.97967,20.861568
94811,225.1282,23.605935
94812,224.85534,24.148817
94813,225.64408,25.632101
94814,225.5265,25.601504
94815,225.44931,25.591101
94816,225.40623,25.515593
94817,225.3607,25.548206
94818,225.62362,25.475608
94819,225.66034,25.469722
94820,225.7504,25.475873
94821,225.70572,25.569121
94822,225.56729,25.542262
94823,225.28425,25.448804
94824,225.65492,25.368993
94825,225.67546,25.485636
94826,225.5964,25.399419
94827,225.24944,25.478527
94828,225.39145,25.595488
94829,225.4145,25.430587
94830,225.26335,25.377752
94831,225.10942,25.350163
94832,225.14905,24.958141
94833,225.05545,25.233974
94834,225.11257,25.142378
94835,225.19121,24.957238
94836,224.94966,24.760852
94837,224.97484,24.798385
94838,225.02599,24.71222
94839,225.16304,25.296219
94840,224.8957,24.851758
94841,224.89408,24.569883
94842,224.91806,24.644043
94843,224.869,24.882152
94844,225.19199,25.209464
94845,225.05634,24.610943
94846,225.03829,24.602092
94847,226.0641,25.850897
94848,225.9816,25.590669
94849,225.9285,25.779718
94850,226.17333,25.649024
94851,226.18654,25.367
94852,226.16852,25.668614
94853,225.86039,25.391529
94854,226.02244,25.501999
94855,225.89756,25.403116
94856,226.07686,25.637359
94857,225.83554,25.466215
94858,226.11463,25.671974
94859,225.95877,25.508329
94860,225.87108,25.595162
94861,225.863,25.3657
94862,226.16891,25.699375
94863,225.91103,25.622028
94864,225.37437,25.166486
94865,225.30559,25.235557
94866,248.63691,21.937059
94867,248.64511,21.620864
94868,248.76317,21.893692
94869,248.66278,21.936319
94870,235.86653,45.936261
94871,235.69986,46.092043
94872,235.80326,45.525198
94873,235.79928,45.256648
94874,235.8687,45.365454
94875,235.66929,45.43209
94876,235.70996,46.008424
94877,235.81156,45.377941
94878,235.73866,45.282089
94879,235.96255,45.066855
94880,235.91086,45.068953
94881,235.7573,44.977652
94882,235.74185,44.850041
94883,235.93224,44.960466
94884,236.00348,45.156182
94885,235.99413,44.971689
94886,235.70321,44.874867
94887,235.74405,44.7491
94888,235.98544,44.800703
94889,235.88767,44.788134
94890,235.7491,44.686627
94891,235.97759,44.713247
94892,235.86378,44.745654
94893,235.92697,44.768708
94894,142.03755,53.290745
94895,142.26012,52.736529
94896,142.05874,53.138265
94897,142.17445,53.213641
94898,142.00448,53.187532
94899,141.9221,52.341715
94900,142.1288,52.272804
94901,141.88813,52.390885
94902,141.89248,51.980902
94903,142.01381,52.115722
94904,141.91582,52.434916
94905,142.10286,52.363067
94906,142.06712,52.43203
94907,141.9822,52.491025
94908,141.99266,52.665543
94909,141.95341,52.560409
94910,141.92869,52.506947
94911,142.08061,52.470482
94912,142.1021,52.439657
94913,141.91104,52.463998
94914,141.74996,53.117277
94915,142.00049,53.074654
94916,141.74964,52.91174
94917,141.9756,52.774259
94918,141.67836,53.0063
94919,141.8178,52.858485
94920,141.93239,52.891007
94921,141.68033,53.29743
94922,141.79663,52.755339
94923,141.81297,52.831134
94924,141.79534,53.095674
94925,141.80526,52.7895
94926,141.73136,53.244976
94927,141.89901,53.147457
94928,141.78602,52.813211
94929,141.93661,53.232594
94930,141.7889,52.242851
94931,141.76028,52.224522
94932,141.77973,51.990558
94933,141.83655,52.141887
94934,141.69667,52.282599
94935,141.82932,52.259389
94936,141.77042,52.36868
94937,141.88529,52.578305
94938,141.8848,52.432334
94939,141.83116,52.38375
94940,141.80459,52.351491
94941,141.70048,52.577192
94942,141.87177,52.634742
94943,141.79336,52.432008
94944,141.52969,53.032114
94945,141.62306,53.106306
94946,141.55514,53.064863
94947,141.50049,53.042531
94948,141.55111,52.813998
94949,141.48691,52.972497
94950,141.73815,52.803285
94951,141.4596,52.905615
94952,141.44747,53.318847
94953,141.61663,53.229383
94954,141.46208,52.982289
94955,141.44816,53.20811
94956,141.55477,53.30867
94957,141.48737,52.075749
94958,141.57693,51.968666
94959,141.43156,52.177216
94960,141.69333,52.388618
94961,141.50735,52.316444
94962,141.66872,52.311065
94963,141.53085,52.367044
94964,141.67604,52.530922
94965,141.68775,52.472407
94966,141.50569,52.127627
94967,141.57385,52.588835
94968,141.45526,52.687666
94969,141.40596,52.669337
94970,141.6279,52.501566
94971,141.43898,52.397662
94972,141.27297,52.892769
94973,141.2516,52.768913
94974,141.31021,52.774201
94975,141.43861,52.856877
94976,167.17094,54.856637
94977,167.38212,55.368769
94978,167.34668,54.897934
94979,167.23518,54.648248
94980,167.41955,55.358177
94981,167.22236,54.821177
94982,167.34086,55.394133
94983,167.20596,55.437455
94984,167.31139,55.149712
94985,167.33237,55.434208
94986,167.36541,55.603277
94987,167.33874,55.493395
94988,167.38771,55.657334
94989,167.28321,55.79032
94990,167.29007,55.82595
94991,167.27579,55.857079
94992,167.37059,55.501103
94993,167.29301,55.935701
94994,167.30413,55.896322
94995,167.2603,55.995094
94996,167.14255,54.705119
94997,167.08401,54.672296
94998,167.05334,54.718247
94999,166.99547,54.78846
95000,167.02895,54.742267
95001,167.05895,54.869757
95002,167.03259,54.964114
95003,167.1236,55.36435
95004,167.18367,54.953985
95005,166.96534,54.925054
95006,167.17434,55.255441
95007,167.08371,55.394363
95008,168.47838,4.4755202
95009,168.44297,4.1459118
95010,168.53378,4.3514784
95011,168.43498,4.3848466
95012,168.46359,4.5673894
95013,168.47269,4.293448
95014,168.33207,3.1723607
95015,168.20845,3.3207682
95016,168.33457,3.1441418
95017,168.33882,3.4421676
95018,168.32801,3.5931932
95019,168.37266,3.2162381
95020,168.26762,3.7805868
95021,168.21965,3.5600065
95022,168.32245,3.8358413
95023,168.2719,3.8122632
95024,168.33951,3.7566424
95025,168.23111,3.6126486
95026,168.30444,3.7648128
95027,168.27754,3.9361028
95028,168.32999,3.8732344
95029,168.22757,3.9537341
95030,168.29309,4.1076592
95031,168.37791,4.4778769
95032,168.33659,4.4447411
95033,168.18199,4.0404395
95034,168.1578,4.2739972
95035,168.21264,4.5849132
95036,168.08309,3.1533647
95037,168.12002,3.2984761
95038,168.0706,3.359215
95039,168.02907,3.2951727
95040,168.08047,3.4193931
95041,168.07814,3.2894074
95042,168.09586,3.628812
95043,168.21496,3.8225282
95044,168.0496,3.8040832
95045,168.12278,3.6087893
95046,168.13122,3.8272818
95047,168.11376,3.7711871
95048,168.02964,3.4369199
95049,168.18398,3.4375716
95050,168.19123,3.821863
95051,168.1756,3.9851501
95052,168.16628,3.9682449
95053,167.99731,4.0317843
95054,168.17131,4.0230833
95055,168.01047,4.1530998
95056,168.03574,4.1728447
95057,168.10886,4.2443012
95058,168.12807,4.5314715
95059,168.07203,4.2579766
95060,168.06849,4.3113044
95061,168.10954,4.2714623
95062,168.10377,4.1866816
95063,168.14796,4.4491194
95064,167.98559,4.1652941
95065,167.99418,3.2469635
95066,167.87724,3.2997418
95067,167.90406,3.1809287
95068,167.87554,3.2018912
95069,167.98962,3.0370239
95070,167.94052,3.0278844
95071,167.92964,3.489077
95072,168.00183,3.2716691
95073,168.02346,3.5842522
95074,167.97153,3.5369071
95075,167.89103,3.4017799
95076,167.90265,3.6478755
95077,167.93386,3.7855265
95078,167.97572,3.6082828
95079,167.92915,3.8163248
95080,167.87244,4.1199858
95081,167.8284,4.1027175
95082,234.06247,36.06318
95083,233.79163,35.894833
95084,233.96397,35.956878
95085,233.58415,35.373328
95086,234.11203,35.598577
95087,233.83228,35.73117
95088,233.70955,35.381053
95089,233.80458,35.611312
95090,234.16275,36.04029
95091,234.19337,35.716876
95092,234.01754,35.510425
95093,234.14963,35.475439
95094,233.92664,35.423582
95095,233.95241,34.932312
95096,233.36908,35.182765
95097,233.95177,34.987863
95098,233.5386,34.896168
95099,233.83133,35.160012
95100,233.8784,35.354725
95101,233.77534,35.3429
95102,233.56217,35.15031
95103,233.49455,34.978705
95104,233.78044,35.114113
95105,233.74721,34.870666
95106,234.02694,34.836805
95107,233.52884,34.997366
95108,233.53769,34.931878
95109,233.35536,35.033625
95110,234.31945,36.006904
95111,234.52489,35.399849
95112,234.37866,35.955293
95113,234.26929,36.271095
95114,234.28954,35.524224
95115,234.51027,36.12806
95116,234.58748,36.263028
95117,234.54332,36.335313
95118,234.24361,35.649759
95119,234.20708,35.624894
95120,234.49208,35.983154
95121,234.39686,35.46444
95122,234.37113,36.243776
95123,234.32469,36.28006
95124,234.31266,35.59397
95125,234.35455,35.584488
95126,234.59155,35.14104
95127,234.55208,35.111276
95128,234.34413,35.241512
95129,7.0476931,-7.3193776
95130,8.0360561,-7.7643031
95131,8.28920410000001,-8.2138933
95132,8.1181077,-7.8462367
95133,7.41285110000001,-7.2857719
95134,8.09591280000001,-7.7227667
95135,7.99891919999999,-7.5928659
95136,6.78730000000002,-7.5397697
95137,7.87038840000002,-7.4789021
95138,6.90115129999998,-7.2704417
95139,6.7828384,-7.4380031
95140,7.92967979999997,-7.5552233
95141,7.92346270000002,-7.7680102
95142,7.79795580000001,-8.489152
95143,7.85465950000003,-7.6797819
95144,7.895038,-7.8931811
95145,7.74732169999999,-7.7515777
95146,7.74977030000002,-7.7151097
95147,7.89746760000003,-7.7908499
95148,7.37800579999998,-7.4710343
95149,7.72966819999999,-7.540226
95150,7.79859310000001,-8.387397
95151,7.66392969999998,-7.563987
95152,7.86253399999998,-7.7511873
95153,7.86433010000002,-7.96042
95154,6.93671690000002,-7.5961674
95155,7.57426420000002,-7.5905658
95156,7.28445640000001,-7.3997784
95157,7.6102376,-7.6351313
95158,6.93706980000002,-7.4968447
95159,7.53150590000001,-7.5718101
95160,7.73324630000002,-7.6634918
95161,7.2855078,-7.4249221
95162,6.70648,-7.6360537
95163,7.71943759999999,-7.639968
95164,7.70628629999999,-7.6966152
95165,6.89573919999998,-7.6315405
95166,7.37023319999997,-7.5240372
95167,7.65754249999998,-7.8508352
95168,7.1744741,-7.5798235
95169,7.51272790000002,-8.1012265
95170,7.68764729999998,-8.3701347
95171,7.75624470000002,-8.3715748
95172,7.66376969999999,-8.2318669
95173,7.69926839999999,-8.1889921
95174,7.62308489999998,-8.1837106
95175,7.41126500000001,-8.1367683
95176,236.38823,9.044415
95177,236.30852,9.0811253
95178,236.41074,9.0578808
95179,236.35092,9.1298582
95180,236.30201,9.1927677
95181,236.36812,9.171764
95182,236.44087,9.0797482
95183,236.28019,9.3752657
95184,236.40738,9.2668417
95185,236.22769,9.4156652
95186,236.24675,9.5056243
95187,236.24636,9.4299262
95188,121.38396,22.117178
95189,121.53026,22.120249
95190,121.59705,21.985265
95191,121.54959,21.964665
95192,121.46899,21.99531
95193,121.59335,21.940474
95194,121.69536,21.857887
95195,121.57494,21.688597
95196,121.53216,21.623614
95197,121.54949,21.606153
95198,121.55546,21.550272
95199,121.51015,21.551905
95200,121.47365,21.471658
95201,121.57433,21.492737
95202,121.62826,21.382115
95203,121.52467,21.485677
95204,121.47962,21.425955
95205,121.61986,21.276929
95206,121.6378,21.305057
95207,121.58929,21.241317
95208,121.79375,22.597793
95209,121.79817,22.653129
95210,171.07884,30.18699
95211,171.1671,30.148941
95212,171.13538,30.033468
95213,171.08113,30.214652
95214,171.00706,29.641345
95215,170.98716,29.855266
95216,171.11415,30.051695
95217,171.15377,30.006947
95218,171.15869,29.827884
95219,171.13251,29.680268
95220,171.079,29.854386
95221,171.0378,29.71371
95222,171.02821,30.12769
95223,171.0761,29.736043
95224,171.25406,30.532225
95225,171.17132,30.77994
95226,171.05593,30.788252
95227,171.23873,30.516643
95228,171.19794,30.515314
95229,171.14713,30.701027
95230,171.08158,30.540135
95231,171.09105,31.025686
95232,171.1873,30.84325
95233,171.12432,30.618531
95234,171.13751,30.290539
95235,171.15486,30.362245
95236,171.08949,30.562553
95237,171.09845,30.794139
95238,171.28629,29.69121
95239,171.3548,30.162034
95240,171.25912,30.202177
95241,171.23348,30.232614
95242,171.3868,29.906735
95243,171.2874,30.155659
95244,171.26462,30.050356
95245,171.36633,29.791037
95246,171.21419,29.802853
95247,171.32799,29.653799
95248,171.24014,29.868982
95249,171.39129,29.862229
95250,171.37674,29.613453
95251,171.19996,29.724992
95252,171.23761,29.982301
95253,171.40727,30.976449
95254,171.45761,30.837896
95255,171.39646,30.738243
95256,130.64323,47.074551
95257,130.74941,46.976622
95258,130.65439,46.951817
95259,130.71647,46.716752
95260,130.94218,46.878034
95261,130.5852,46.859222
95262,130.57671,47.071843
95263,130.63047,47.027947
95264,130.79711,47.010923
95265,130.13422,46.560731
95266,129.96258,45.970293
95267,130.06503,46.46091
95268,130.08563,46.386621
95269,130.11849,46.544875
95270,129.96392,45.806372
95271,130.05328,46.442047
95272,130.54141,46.737307
95273,130.48976,46.915705
95274,130.52921,46.775842
95275,130.47026,46.871886
95276,130.17067,47.105939
95277,130.31616,46.70421
95278,130.23357,46.950285
95279,130.41896,46.98677
95280,130.33513,47.178097
95281,130.44603,46.693262
95282,129.66606,45.995851
95283,129.44552,46.228872
95284,129.54267,46.236047
95285,173.7625,-2.3278613
95286,173.38995,-2.045493
95287,173.43079,-1.529835
95288,173.33524,-1.7340697
95289,173.33992,-1.702208
95290,173.4522,-1.6772133
95291,173.51628,-1.7570003
95292,173.35146,-1.7986999
95293,173.72486,-1.3470797
95294,157.83119,23.821749
95295,157.78424,23.713943
95296,157.78478,23.748118
95297,157.92113,23.28661
95298,157.79905,23.280995
95299,157.85238,23.396076
95300,157.96375,23.394699
95301,157.88135,23.66982
95302,157.98401,23.439453
95303,157.76325,23.623487
95304,157.84645,23.412807
95305,157.74164,23.679225
95306,157.99953,23.281867
95307,157.94515,23.170103
95308,157.99878,23.328714
95309,157.77051,23.656292
95310,158.05247,24.349067
95311,158.09315,24.278182
95312,158.07582,24.257836
95313,157.95083,23.625601
95314,158.05748,24.368641
95315,158.11682,23.844165
95316,158.06587,23.814733
95317,158.01322,23.774627
95318,158.00858,24.009685
95319,158.13071,23.776642
95320,158.01645,23.812751
95321,158.10009,23.804327
95322,158.15155,23.294843
95323,158.1173,23.680444
95324,158.13648,23.113138
95325,158.08847,23.191961
95326,158.15828,23.244707
95327,158.14066,23.552547
95328,158.11142,23.468442
95329,158.10542,23.08977
95330,158.11247,23.521741
95331,158.02329,23.580055
95332,158.04317,23.261974
95333,158.00072,23.48978
95334,72.461852,-3.9547868
95335,72.381563,-3.8641299
95336,72.469217,-4.1068849
95337,72.392537,-3.9766668
95338,72.602231,-3.7196127
95339,72.363047,-3.9740853
95340,72.090375,-4.2892618
95341,72.162404,-4.4480469
95342,72.089483,-4.4169634
95343,73.055215,-3.7663504
95344,73.069238,-3.9549158
95345,72.719822,-3.932186
95346,72.990252,-3.4381797
95347,72.805688,-4.04055
95348,73.131757,-3.7720273
95349,72.745874,-3.9397182
95350,91.199259,-0.66704839
95351,91.420299,-1.2489909
95352,91.060484,-0.68884611
95353,91.130105,-0.75482505
95354,91.099791,-0.61662044
95355,91.104822,-0.46054991
95356,91.046046,-0.57513132
95357,90.95167,-0.28937476
95358,91.104484,-0.39551179
95359,91.130061,-0.46439133
95360,91.026154,-0.31920819
95361,91.134176,-0.028872019
95362,91.013454,-0.054070621
95363,91.109555,-0.20550419
95364,90.918149,-0.44263311
95365,90.936003,-0.43052416
95366,90.886021,-0.29404562
95367,90.947352,-0.9177706
95368,90.845104,-0.82445415
95369,90.941804,-0.86090609
95370,90.864228,-0.92544339
95371,90.921388,-0.97422952
95372,90.971829,-0.90704422
95373,90.73597,-0.76044267
95374,90.872006,-0.94292701
95375,90.965706,-0.76136187
95376,90.775977,-0.674863
95377,91.003363,-0.75199501
95378,90.823813,-0.76617173
95379,90.99207,-0.71018507
95380,90.785076,-0.69689661
95381,90.699699,-0.68152225
95382,90.89821,-0.6790161
95383,90.675331,-0.06371838
95384,90.685936,-0.52668374
95385,90.800782,-0.50830777
95386,90.601934,-0.24375298
95387,90.930896,-0.99040875
95388,90.516303,-0.13056625
95389,90.678053,-0.35294612
95390,90.860496,-0.51990849
95391,90.938977,-0.56323447
95392,90.700378,-0.077174369
95393,90.681226,-0.3187906
95394,90.609114,-0.11920923
95395,90.813708,-0.21129306
95396,90.808113,-0.16620118
95397,131.48134,7.6233679
95398,131.45772,7.6951889
95399,131.45192,7.5959842
95400,158.95834,56.568227
95401,158.15844,56.810415
95402,158.32776,56.679989
95403,159.24579,56.527352
95404,158.72923,56.519755
95405,158.31827,56.715144
95406,159.14817,56.409271
95407,158.178,56.77447
95408,158.19484,56.791196
95409,158.46915,57.057096
95410,158.33239,56.998507
95411,158.19808,56.981819
95412,158.20507,56.945743
95413,158.00899,56.921552
95414,158.44474,57.141679
95415,158.36856,57.052611
95416,158.44193,57.023839
95417,158.22905,56.979189
95418,158.20851,57.224868
95419,158.04558,57.423155
95420,157.79183,57.413711
95421,158.24162,57.518408
95422,158.19498,57.005869
95423,158.30537,57.193837
95424,157.82552,57.401216
95425,158.33858,57.250358
95426,158.20666,57.083675
95427,142.6591,20.524826
95428,142.64636,20.594999
95429,142.79781,20.529652
95430,141.78801,19.859488
95431,141.81003,19.85584
95432,141.88524,20.039281
95433,141.85045,20.048627
95434,141.84243,19.855043
95435,141.84182,19.797071
95436,141.87337,19.946601
95437,141.69816,19.873163
95438,141.87585,19.826532
95439,141.89059,19.906394
95440,141.74462,20.158214
95441,141.74921,19.931118
95442,141.74367,19.973544
95443,141.93294,20.210374
95444,141.74537,20.184889
95445,141.71407,20.001482
95446,142.34212,20.40473
95447,142.58134,20.290168
95448,142.29858,20.322123
95449,142.55812,20.482427
95450,142.49408,20.449324
95451,142.6,20.403352
