,ra,dec
90509,165.79638,55.439387
90510,165.7253,55.145348
90511,165.79824,55.395875
90512,165.76637,55.066338
90513,165.77615,55.338495
90514,165.72721,55.425583
90515,165.71536,55.506941
90516,165.75848,55.573146
90517,165.63619,55.674843
90518,165.63436,55.7829
90519,165.69014,55.697199
90520,165.59329,55.746293
90521,165.66447,55.562715
90522,165.55083,55.760892
90523,165.71571,55.619638
90524,150.94939,32.414002
90525,150.91213,32.526112
90526,150.92366,32.229082
90527,150.78637,32.209274
90528,150.95823,32.54777
90529,150.85643,32.507973
90530,150.93676,32.275253
90531,150.84625,32.478921
90532,150.77919,32.470456
90533,150.83456,31.972524
90534,150.87726,32.224014
90535,150.80641,32.522066
90536,150.81088,32.336777
90537,150.78329,32.170074
90538,150.788,32.305745
90539,150.89362,31.999081
90540,150.77159,32.057077
90541,151.29275,33.061289
90542,151.14177,32.894128
90543,151.26318,32.744136
90544,151.06112,32.904752
90545,151.09177,32.727987
90546,151.0686,32.618758
90547,151.16057,33.256536
90548,151.08088,32.648302
90549,151.04968,33.011086
90550,151.10188,32.829492
90551,151.11562,33.043271
90552,151.15421,32.586247
90553,150.92912,31.975662
90554,151.04543,32.549919
90555,151.12471,32.365869
90556,151.01377,32.567841
90557,150.99559,32.527838
90558,151.10926,32.383032
90559,151.03935,32.257015
90560,151.07175,32.280132
90561,150.96172,32.125669
90562,151.02681,32.304373
90563,169.32314,26.402025
90564,169.48299,26.239958
90565,169.43792,26.275731
90566,168.84312,25.562768
90567,168.80194,25.708062
90568,168.86184,25.543383
90569,168.77119,25.861548
90570,168.8456,25.510746
90571,168.75883,25.759325
90572,168.76243,25.724741
90573,168.77366,25.828387
90574,168.8375,25.623105
90575,168.92727,25.518799
90576,168.82277,25.840872
90577,168.78938,25.86507
90578,168.77342,25.889963
90579,168.81762,25.393802
90580,168.81026,25.73014
90581,168.85257,25.698334
90582,168.98381,25.916515
90583,169.19998,26.109058
90584,169.02917,26.237569
90585,169.12837,26.012142
90586,168.96819,26.251207
90587,168.99083,26.338649
90588,169.00491,26.190826
90589,169.16531,25.983927
90590,169.21901,25.9128
90591,169.04429,26.461227
90592,169.00487,26.055178
90593,169.02451,25.999943
90594,169.14323,26.075187
90595,168.99649,26.112103
90596,169.03782,26.430044
90597,169.18045,26.37267
90598,168.59141,25.328853
90599,168.68742,25.702098
90600,168.50456,25.644767
90601,168.68275,25.460146
90602,168.52352,25.812032
90603,168.48138,25.548549
90604,168.54619,25.400191
90605,168.60805,25.397936
90606,168.70996,25.716191
90607,168.61037,25.658629
90608,168.69603,25.842475
90609,168.69336,25.595682
90610,168.744,25.709952
90611,168.65029,25.782077
90612,168.69227,25.790123
90613,168.48036,25.410818
90614,140.81317,-0.011215899
90615,140.68678,-0.046654813
90616,140.73633,-0.059853312
90617,140.7666,0.03978508
90618,140.70633,-0.059775051
90619,140.80131,0.065163709
90620,140.72527,-1.2617897
90621,140.70898,-0.9927613
90622,140.80157,-1.074675
90623,140.70294,-0.80543032
90624,140.74516,-1.1708818
90625,140.7657,-0.83301095
90626,140.72346,-0.65807388
90627,140.66128,-0.71401217
90628,140.6572,-0.61510184
90629,140.80068,-1.0554346
90630,158.00072,23.48978
90631,72.461852,-3.9547868
90632,72.381563,-3.8641299
90633,72.469217,-4.1068849
90634,72.392537,-3.9766668
90635,72.602231,-3.7196127
90636,72.363047,-3.9740853
90637,72.090375,-4.2892618
90638,72.162404,-4.4480469
90639,72.089483,-4.4169634
90640,73.055215,-3.7663504
90641,73.069238,-3.9549158
90642,72.719822,-3.932186
90643,72.990252,-3.4381797
90644,72.805688,-4.04055
90645,73.131757,-3.7720273
90646,72.745874,-3.9397182
90647,13.977481,28.164719
90648,14.061096,28.15912
90649,13.752628,28.03367
90650,14.102836,28.177662
90651,14.063181,28.225386
90652,14.014377,28.159107
90653,14.019327,28.215985
90654,13.912434,28.940682
90655,13.696458,28.571697
90656,13.955891,28.518374
90657,13.997451,28.828965
90658,13.687833,28.701816
90659,14.122802,28.554258
90660,14.187518,29.018182
90661,14.098655,28.795908
90662,14.236221,29.008713
90663,14.387852,29.09951
90664,14.172262,28.896572
90665,14.10495,28.664492
90666,14.200129,28.610976
90667,14.314379,28.537456
90668,14.357049,28.762443
90669,14.347622,28.788882
90670,14.145155,28.668439
90671,14.458438,28.567505
90672,14.280969,28.518313
90673,14.241002,29.546056
90674,41.802855,-1.8116686
90675,42.026042,-1.7493743
90676,41.965743,-1.8306011
90677,41.848472,-1.9203194
90678,41.949411,-1.7517624
90679,41.803543,-1.9941503
90680,41.807736,-1.9336017
90681,41.850292,-1.9514375
90682,41.931867,-1.9799223
90683,41.968708,-2.1854577
90684,42.006899,-2.2120597
90685,41.799666,-2.0124059
90686,41.986739,-2.0640279
90687,41.954882,-2.2408797
90688,41.954445,-2.2915181
90689,42.034759,-2.2769933
90690,41.985756,-1.3863132
90691,41.885411,-1.4574632
90692,41.892448,-1.563413
90693,42.002504,-1.6314273
90694,42.055392,-1.1112453
90695,41.958633,-1.3626613
90696,41.949479,-1.5856223
90697,42.047773,-1.5843717
90698,41.874728,-1.4871619
90699,42.044,-1.6884096
90700,41.960766,-1.5336865
90701,42.062197,-1.6786918
90702,42.044348,-1.6094731
90703,42.110258,-1.7700191
90704,42.173911,-1.9032818
90705,42.160955,-1.7479578
90706,42.102759,-1.7491805
90707,42.059211,-2.2679192
90708,42.051507,-1.9086466
90709,42.158101,-2.189077
90710,42.137456,-1.8478148
90711,42.137921,-2.1539031
90712,42.186371,-1.8494826
90713,42.119118,-1.9124846
90714,42.099667,-2.1482415
90715,42.184966,-2.1243432
90716,42.111211,-2.2312955
90717,42.171208,-2.168592
90718,42.185573,-2.2424234
90719,42.181226,-2.2947895
90720,42.146281,-2.3118581
90721,42.171348,-1.4157606
90722,42.095578,-1.5368594
90723,152.23717,30.983135
90724,152.1836,31.156517
90725,152.14285,30.652273
90726,152.11522,30.599428
90727,152.19784,30.620596
90728,151.98881,31.052067
90729,152.07952,30.648966
90730,152.07181,30.571737
90731,151.99386,30.810727
90732,152.11602,30.923251
90733,151.99804,30.827704
90734,152.57304,30.755881
90735,152.54972,30.796356
90736,150.50368,55.124485
90737,150.27376,55.423193
90738,150.56074,55.640582
90739,150.51309,55.674606
90740,150.29711,55.139369
90741,150.51671,55.458883
90742,150.57722,55.317207
90743,150.45905,55.234517
90744,150.77142,55.593352
90745,150.70228,55.137088
90746,150.75837,55.502393
90747,150.50811,55.186862
90748,150.62893,55.110138
90749,150.45679,55.172794
90750,150.39883,55.458412
90751,150.93961,55.479861
90752,150.78231,55.388175
90753,150.85283,55.560191
90754,151.25096,55.603543
90755,150.78925,55.692957
90756,150.88501,55.296183
90757,150.88211,55.52252
90758,151.10249,55.409516
90759,151.17819,55.32583
90760,29.949067,3.8116256
90761,29.85978,4.0730705
90762,29.961431,3.8291739
90763,29.674511,3.7991839
90764,29.773702,4.0135726
90765,29.746321,4.3273034
90766,29.970858,4.1520685
90767,29.942546,3.9220339
90768,29.863475,3.9412842
90769,29.837971,4.1390787
90770,29.808437,4.3483963
90771,29.830255,4.1077255
90772,29.84838,4.2517394
90773,29.676153,4.2002009
90774,29.642792,3.330833
90775,29.740443,3.5407109
90776,29.796925,3.3315005
90777,29.753072,3.2981446
90778,29.535693,3.4067506
90779,29.55623,3.3352615
90780,29.802018,3.314106
90781,29.566401,3.3194882
90782,29.323265,2.9728692
90783,29.673006,4.219653
90784,29.918212,3.524514
90785,29.529591,3.2186809
90786,29.558905,3.5820811
90787,29.783888,3.5283116
90788,29.456001,3.5467595
90789,29.656678,4.1977741
90790,29.674732,4.0986508
90791,29.419169,3.926232
90792,29.387414,3.7455145
90793,29.691371,4.1532671
90794,29.633857,3.7680343
90795,29.566065,3.7539878
90796,29.602229,3.7549323
90797,29.398066,3.9953319
90798,29.585668,3.9057309
90799,29.53071,4.2696861
90800,29.382535,4.1066272
90801,29.449498,3.8145134
90802,29.366228,3.435099
90803,29.246662,3.2102653
90804,169.9457,45.499943
90805,169.72215,45.603638
90806,170.05959,45.165244
90807,170.35808,45.294906
90808,170.00566,45.138335
90809,169.93879,45.439381
90810,169.8319,45.36683
90811,169.99296,45.218745
90812,169.88861,45.193104
90813,169.96027,45.184405
90814,169.88075,45.214185
90815,169.81282,45.009441
90816,169.91312,45.150157
90817,169.77025,44.927319
90818,170.08278,44.976575
90819,169.98337,45.031007
90820,170.22624,45.809549
90821,170.34742,45.869726
90822,170.16134,45.305029
90823,170.40772,46.088058
90824,170.27277,45.8922
90825,170.30711,46.22146
90826,170.17418,45.569652
90827,170.34159,45.66543
90828,170.19009,45.792877
90829,170.18015,45.754415
90830,170.11376,45.581551
90831,170.12529,45.566276
90832,170.09672,45.46421
90833,170.22422,45.56492
90834,170.31443,45.160016
90835,170.31114,45.109418
90836,170.10227,45.250198
90837,170.21924,45.294231
90838,170.31173,45.361715
90839,170.13196,45.372434
90840,170.32214,45.202296
90841,170.29618,44.982453
90842,345.64403,29.768364
90843,345.58835,29.683935
90844,345.64184,29.654642
90845,345.62223,30.025191
90846,345.59208,29.838948
90847,345.52769,30.031117
90848,345.53696,30.059072
90849,345.60572,29.934685
90850,345.59787,30.091742
90851,345.49463,30.182496
90852,345.46455,29.87442
90853,345.67851,30.146808
90854,345.55924,30.079101
90855,345.59145,28.854823
90856,345.53173,29.0481
90857,345.55879,28.902385
90858,345.50517,29.385953
90859,345.37535,29.262562
90860,345.4013,29.302073
90861,345.52928,29.099077
90862,345.45922,29.024252
90863,339.44172,-2.8787796
90864,339.54398,-2.6960184
90865,339.53475,-2.5788551
90866,339.39823,-2.6984087
90867,339.34177,-2.860989
90868,339.4555,-2.5067933
90869,339.50669,-2.432243
90870,339.44457,-2.4796637
90871,339.55807,-2.3918906
90872,339.55569,-2.3643492
90873,339.37796,-2.5633371
90874,339.43747,-2.4212819
90875,339.44101,-2.3761724
90876,339.16903,-3.4064982
90877,339.26368,-3.4980105
90878,339.1598,-3.3518325
90879,339.16737,-3.3028934
90880,339.18622,-3.313535
90881,339.26111,-3.3136997
90882,339.18766,-3.088014
90883,339.23016,-2.978545
90884,339.24469,-3.1641126
90885,339.21376,-3.0987165
90886,338.99801,-3.4882137
90887,339.15177,-3.4835252
90888,339.04139,-3.3560136
90889,339.02698,-3.3719589
90890,339.06028,-3.2359768
90891,339.08157,-3.3353355
90892,339.07777,-3.2355716
90893,339.10184,-3.2664939
90894,338.98375,-3.2121563
90895,339.00465,-3.1005668
90896,338.98774,-3.0799039
90897,339.02995,-2.9948338
90898,339.11191,-2.9826787
90899,339.0993,-2.9567715
90900,339.25765,-2.8382849
90901,339.30027,-2.7814636
90902,339.31532,-2.6704176
90903,328.28974,8.2243068
90904,328.3728,8.7412687
90905,328.36399,8.763679
90906,328.31195,8.2629477
90907,328.37286,8.4952586
90908,328.32287,8.3224219
90909,328.198,8.2149205
90910,328.32432,8.0954218
90911,328.2418,7.7290903
90912,328.3874,7.7966165
90913,328.34368,7.9825581
90914,328.24168,7.9214857
90915,328.2294,8.0271072
90916,328.38601,7.9730014
90917,328.33887,7.9579489
90918,328.20674,7.7185721
90919,328.36194,7.9425393
90920,328.37224,7.5601727
90921,328.23088,7.8853236
90922,328.36777,7.6173631
90923,328.35651,7.5388842
90924,328.41123,7.4836423
90925,328.41461,7.5701758
90926,328.50229,8.9368285
90927,328.5115,8.3085125
90928,328.56126,8.8692132
90929,328.42822,8.7982723
90930,328.54581,8.940786
90931,328.52597,8.9230843
90932,328.54986,8.7837371
90933,328.5378,8.7498562
90934,328.45692,8.5137246
90935,328.35658,8.3920957
90936,328.39316,8.5733062
90937,328.44648,8.2476336
90938,328.46205,8.1956947
90939,328.52621,8.1253432
90940,328.62301,7.9317425
90941,328.46018,7.7670502
90942,328.61129,7.7508609
90943,328.55093,7.9397552
90944,328.5832,7.9198678
90945,328.53038,7.4923368
90946,167.95637,42.389494
90947,167.84568,42.095963
90948,12.975075,10.201675
90949,157.86295,5.0311475
90950,157.82882,4.7280335
90951,157.89805,4.6395015
90952,157.95412,5.4626031
90953,157.95597,5.8404963
90954,157.88344,5.8013954
90955,157.90394,5.9009694
90956,157.98086,5.7929801
90957,157.97442,5.495856
90958,157.92134,6.0005745
90959,157.9072,5.6673775
90960,157.9307,5.3540828
90961,157.82694,5.1883444
90962,157.82022,5.2687392
90963,157.9466,5.4277579
90964,158.08972,5.2401073
90965,157.83804,5.7062092
90966,157.89156,5.4467281
90967,157.94983,5.1256773
90968,157.96823,5.0128253
90969,157.94594,5.0222683
90970,158.09276,4.9773555
90971,158.00075,4.9493228
90972,158.1744,5.0955426
90973,157.96627,4.8588426
90974,158.07359,4.9331576
90975,158.10438,5.0046172
90976,157.97653,4.7859186
90977,158.07351,4.9688564
90978,158.12386,4.5855967
90979,157.94501,4.7143892
90980,157.93558,4.574737
90981,157.96345,4.5360378
90982,158.16825,4.6104186
90983,158.15219,5.9317203
90984,158.21515,5.9010032
90985,158.16096,5.8348623
90986,158.25503,5.8629576
90987,158.18814,5.5752011
90988,158.188,5.6713481
90989,158.17114,5.8174023
90990,158.18846,5.2105962
90991,158.14785,5.3538848
90992,158.29207,5.3137446
90993,158.17651,5.441102
90994,158.18199,5.4665989
90995,158.19152,5.3391513
90996,246.86113,35.13768
90997,247.2013,35.561379
90998,247.07063,35.173244
90999,246.88393,35.189165
91000,246.48316,35.688501
91001,246.29957,35.915923
91002,246.54464,35.917132
91003,246.42255,35.670966
91004,246.37387,35.991478
91005,246.54039,35.836013
91006,246.24438,35.873351
91007,246.29909,35.829972
91008,246.50212,35.693888
91009,246.35039,36.121659
91010,246.31632,36.171687
91011,246.39601,36.20272
91012,246.36659,35.916064
91013,246.4063,35.97763
91014,246.27239,36.177728
91015,246.55295,35.81912
91016,246.65843,35.266717
91017,245.97843,35.114375
91018,246.41752,35.345428
91019,246.52408,35.21812
91020,246.25352,35.547682
91021,246.77285,35.310057
91022,246.74216,35.508388
91023,246.61321,35.352924
91024,246.73712,35.46666
91025,245.78303,35.837886
91026,246.02863,36.231678
91027,245.85167,36.146626
91028,245.87744,36.124255
91029,246.24023,36.071746
91030,245.98247,36.154853
91031,245.98535,36.227597
91032,246.07317,35.938834
91033,246.00372,36.21373
91034,151.19939,31.055655
91035,150.94711,30.883019
91036,151.2137,31.125865
91037,151.10605,31.034478
91038,151.1917,30.971737
91039,151.1237,30.929591
91040,151.03906,30.961804
91041,150.89294,31.098426
91042,151.13154,30.808003
91043,150.87523,30.566393
91044,151.07387,30.660752
91045,151.17285,30.894735
91046,151.59095,31.156886
91047,151.22329,31.356427
91048,151.56341,31.870436
91049,151.39709,31.606974
91050,151.45541,31.225661
91051,151.25724,31.355366
91052,151.39143,31.745374
91053,151.44543,31.401352
91054,24.90619,11.969498
91055,25.046025,11.884495
91056,24.98213,11.915469
91057,25.113133,12.643488
91058,25.196584,13.229145
91059,186.65601,25.779536
91060,186.74541,25.777863
91061,186.60013,25.926567
91062,187.08744,25.550733
91063,186.9588,25.511674
91064,187.09743,25.687848
91065,187.05074,25.627398
91066,186.81558,25.753404
91067,186.92638,25.544927
91068,186.80601,25.604794
91069,186.85279,25.162199
91070,186.984,25.574027
91071,186.8082,25.409871
91072,186.95358,25.239577
91073,186.8604,25.293008
91074,186.99141,25.691861
91075,186.92457,25.216542
91076,186.86589,25.45391
91077,186.77047,25.563251
91078,186.74178,25.319321
91079,187.06819,26.207326
91080,187.04326,26.137187
91081,186.92382,26.143029
91082,186.88946,26.230064
91083,186.88267,26.201668
91084,186.93855,25.933879
91085,186.83338,25.81538
91086,186.80438,25.930891
91087,186.97279,25.895671
91088,186.87284,26.103179
91089,186.9114,26.073004
91090,186.81962,26.062367
91091,187.4644,25.632024
91092,187.05328,25.826349
91093,186.97335,26.220578
91094,187.20689,25.359384
91095,187.48368,25.425999
91096,187.50157,25.229979
91097,187.45043,25.380735
91098,187.18118,25.833358
91099,187.28559,25.242682
91100,187.24451,25.387338
91101,187.30583,25.248485
91102,187.31126,25.675797
91103,187.13551,25.423484
91104,187.48887,25.160966
91105,155.7514,3.2204613
91106,155.81415,3.0776183
91107,156.10043,2.8626563
91108,156.08319,2.8728566
91109,156.06483,2.8782293
91110,156.05861,2.8161446
91111,156.06368,2.8939633
91112,155.71129,2.7838708
91113,155.83153,2.8282031
91114,155.78926,3.2669456
91115,155.9376,2.7117033
91116,155.91629,2.6587625
91117,156.15573,2.6931137
91118,156.09553,2.6333659
91119,156.10883,2.5039879
91120,156.19433,2.4571315
91121,155.88717,2.4422147
91122,155.92515,2.3543402
91123,155.93691,2.3374787
91124,156.26396,2.3608873
91125,156.0361,2.3321156
91126,155.95044,2.2721091
91127,155.91136,2.2798131
91128,155.90088,2.2097737
91129,156.21401,2.1308052
91130,157.69814,1.0659026
91131,157.6801,1.2678846
91132,157.61884,1.5091693
91133,157.98671,1.5126768
91134,157.66143,1.3271328
91135,158.22843,1.5356532
91136,157.9426,1.452924
91137,157.72574,1.3793864
91138,158.07759,1.4783899
91139,157.69832,1.4839023
91140,158.07713,1.5381611
91141,158.19257,2.0445578
91142,175.58908,23.016371
91143,175.49177,23.284769
91144,175.47355,23.043787
91145,175.42311,23.02291
91146,175.49335,23.141077
91147,175.42301,23.147116
91148,175.49672,23.173829
91149,175.42689,22.936494
91150,175.52974,23.259918
91151,175.46079,22.927007
91152,175.51326,22.736831
91153,175.54209,22.850781
91154,174.89698,22.307796
91155,174.9815,22.459029
91156,174.87138,22.37323
91157,174.95218,22.52262
91158,175.08935,22.217836
91159,175.1439,22.098892
91160,152.43507,12.57162
91161,152.57398,12.227191
91162,152.49245,12.655121
91163,152.55487,12.668761
91164,152.53261,12.67194
91165,152.46398,12.6042
91166,152.84593,12.066004
91167,152.93401,11.316269
91168,152.80728,11.393519
91169,152.87735,11.738121
91170,152.89816,11.590933
91171,152.92148,11.565255
91172,153.0543,11.283899
91173,153.06122,11.713155
91174,152.89788,11.89972
91175,152.89405,11.75169
91176,153.07434,11.610853
91177,152.93083,11.784669
91178,152.89223,11.930071
91179,152.99544,11.82605
91180,152.95801,11.974718
91181,152.88754,11.960371
91182,152.9375,11.999558
91183,152.32221,12.484231
91184,152.32973,12.223971
91185,152.12979,12.242367
91186,152.38397,12.426147
91187,152.18429,12.256775
91188,152.40575,12.228391
91189,338.34469,1.4708316
91190,338.39389,1.2833162
91191,338.33817,1.424598
91192,338.22468,0.83591833
91193,338.41174,1.3243539
91194,338.38174,1.3117626
91195,338.47246,1.3174317
91196,338.45291,1.2950873
91197,338.43792,1.4119935
91198,338.30605,1.3818698
91199,338.40817,1.4566068
91200,338.39385,1.4426223
91201,338.34113,1.5305414
91202,338.30158,1.5964447
91203,338.33632,1.5483789
91204,338.48541,1.5541381
91205,338.46265,1.5803261
91206,338.34856,1.6809677
91207,338.33329,1.6576584
91208,338.30181,1.8069952
91209,338.27658,1.7994863
91210,338.34778,1.8581713
91211,338.24727,1.7881736
91212,338.19458,1.7241214
91213,338.21243,1.982121
91214,338.22977,1.7702201
91215,338.30136,1.9959572
91216,338.20926,1.8796309
91217,338.32879,2.0207788
91218,338.22219,2.094465
91219,338.29025,2.0684105
91220,338.26101,2.1203135
91221,338.20027,1.9997704
91222,338.27647,2.1557172
91223,338.15848,1.976465
91224,338.17004,0.89379347
91225,338.24332,1.1964596
91226,338.11405,1.2719564
91227,338.19996,1.3008564
91228,338.2232,1.2637983
91229,338.16776,1.4241677
91230,338.12377,1.5158676
91231,338.19998,1.4822969
91232,338.28754,1.4006156
91233,338.198,1.6623998
91234,338.17694,1.6190669
91235,338.29209,1.611263
91236,338.1384,1.6419763
91237,338.17414,1.6929872
91238,338.17894,1.7322749
91239,338.00524,1.7435692
91240,338.09222,1.7448521
91241,338.08014,1.8176489
91242,338.12549,1.9069469
91243,338.01312,1.963145
91244,338.18029,1.8164159
91245,338.11865,1.9523211
91246,337.99686,1.9895496
91247,338.00813,1.7702889
91248,338.04849,1.9986891
91249,338.14298,2.0442625
91250,338.09509,2.0559391
91251,338.12194,2.0991702
91252,338.02134,2.0726052
91253,338.11521,2.1527488
91254,338.15106,2.1728488
91255,338.00679,1.2589103
91256,338.13309,0.86120074
91257,337.96791,1.464303
91258,337.99505,1.2886719
91259,338.06059,1.4262639
91260,338.06491,1.3240241
91261,338.09708,1.4931964
91262,338.00018,1.5506185
91263,337.98555,1.6114301
91264,338.00828,1.4820143
91265,337.98363,1.6397888
91266,203.24345,36.296725
91267,203.19863,36.382187
91268,203.42674,36.488378
91269,203.58959,36.431846
91270,203.30493,36.223601
91271,203.49597,36.166201
91272,203.58257,35.854361
91273,203.66739,36.098806
91274,203.60968,35.852617
91275,203.58707,35.924349
91276,203.70978,35.900308
91277,203.63129,35.741053
91278,203.68553,35.863635
91279,203.57601,35.690472
91280,203.68611,35.937377
91281,203.67111,35.744382
91282,203.56335,35.747918
91283,203.65427,35.726082
91284,203.73103,35.766788
91285,203.59094,35.725023
91286,203.62975,35.634094
91287,203.65992,35.705164
91288,203.59286,35.560551
91289,203.65357,35.645086
91290,203.6241,36.712548
91291,203.61842,36.649572
91292,203.70713,36.617986
91293,203.6618,36.416652
91294,203.6342,36.373256
91295,203.76021,36.496685
91296,48.754997,42.052655
91297,48.428103,41.955413
91298,48.48117,41.978549
91299,48.828309,41.74385
91300,48.954241,41.677726
91301,48.537803,41.824134
91302,49.233927,41.908189
91303,49.197669,41.652477
91304,157.92861,44.672988
91305,157.96723,44.857756
91306,158.09989,44.612398
91307,158.02869,44.612557
91308,158.09553,45.756776
91309,158.16178,45.713952
91310,158.05674,45.74027
91311,158.13949,45.612533
91312,158.1702,45.503291
91313,158.08463,45.365417
91314,158.13145,45.439045
91315,158.06011,45.254949
91316,157.98333,45.24209
91317,158.29002,45.080086
91318,158.24647,45.089513
91319,158.35395,44.975931
91320,158.32975,44.96741
91321,158.29198,45.062133
91322,158.2055,44.954938
91323,158.27739,44.921638
91324,158.3077,44.902358
91325,158.34933,44.944897
91326,158.27654,44.784436
91327,158.3705,44.800106
91328,158.29385,44.591168
91329,158.22727,44.719269
91330,158.1979,44.611149
91331,158.23193,44.589314
91332,158.2014,44.583303
91333,158.22504,45.941967
91334,158.40972,45.991685
91335,158.19743,45.781695
91336,158.3355,45.720767
91337,158.3474,45.484754
91338,158.29576,45.382849
91339,158.31003,45.326125
91340,158.49661,45.253917
91341,158.37229,45.195165
91342,158.46371,45.221545
91343,158.46272,45.157706
91344,158.30857,45.177931
91345,158.33864,45.163152
91346,125.14017,21.642072
91347,125.31226,21.516545
91348,125.34845,21.680859
91349,125.19578,21.942075
91350,125.20985,21.894334
91351,125.21427,21.958878
91352,125.3748,22.051982
91353,125.4028,21.812239
91354,125.27416,21.981635
91355,125.33446,22.073903
91356,125.06334,21.067228
91357,125.04724,21.045035
91358,125.09568,21.140938
91359,125.01966,21.055037
91360,125.07376,21.15088
91361,125.04371,21.182188
91362,125.03783,21.328678
91363,125.18952,21.296453
91364,125.04656,20.909814
91365,125.031,21.388358
91366,125.04193,20.879515
91367,125.05766,21.219401
91368,125.03283,21.677406
91369,125.06946,21.426267
91370,124.97996,21.51776
91371,125.0963,21.722498
91372,152.87596,30.270236
91373,125.61533,21.481845
91374,125.6412,21.537078
91375,125.506,21.342972
91376,125.40271,21.131525
91377,125.50608,21.251688
91378,125.65718,21.361185
91379,125.62646,20.865957
91380,125.58004,20.737119
91381,125.4886,20.75041
91382,125.68596,20.687626
91383,125.55201,20.852209
91384,125.61233,21.057237
91385,125.58989,20.80848
91386,125.65985,20.839079
91387,125.64815,20.631
91388,125.5595,21.04011
91389,125.46928,21.049048
91390,125.54755,21.017816
91391,125.58757,20.719062
91392,125.61295,20.534784
91393,125.48565,20.647534
91394,125.41909,20.557612
91395,125.54869,20.606261
91396,125.78787,21.678367
91397,125.87238,21.655235
91398,125.84232,21.541459
91399,125.78696,21.431863
91400,125.78175,21.347944
91401,125.85453,21.469487
91402,125.71942,21.139139
91403,125.69487,21.247764
91404,125.90057,21.487262
91405,125.88067,21.238976
91406,125.84452,21.22997
91407,125.70791,20.715771
91408,125.77122,21.074156
91409,125.75504,20.863848
91410,125.70169,20.735364
91411,125.79976,21.062366
91412,125.9164,21.027325
91413,125.75711,20.885891
91414,173.49801,32.032864
91415,173.59265,32.569894
91416,173.45707,32.518988
91417,173.52016,32.691748
91418,173.43096,32.636083
91419,173.4828,32.475969
91420,173.66237,32.440102
91421,173.50958,32.652838
91422,173.60744,32.424715
91423,173.68239,32.292841
91424,173.80328,32.112571
91425,173.83069,32.035013
91426,173.57139,31.981058
91427,173.60807,32.052148
91428,173.70633,31.646697
91429,173.80405,31.881273
91430,173.602,31.770117
91431,173.61022,31.890775
91432,173.70466,31.725872
91433,173.73841,31.841816
91434,150.64881,47.987973
91435,150.6343,48.023274
91436,150.51941,47.871272
91437,150.5688,47.957985
91438,150.66545,47.712857
91439,150.64986,47.614773
91440,150.61585,47.855792
91441,150.7237,47.9135
91442,150.65918,47.63185
91443,150.72401,47.665145
91444,150.87053,49.052044
91445,150.80943,49.114966
91446,150.70212,48.881601
91447,150.83724,48.139191
91448,150.68456,48.779756
91449,150.74935,48.817336
91450,150.84156,48.0716
91451,150.86991,48.050252
91452,150.96009,47.957201
91453,150.9412,47.931203
91454,150.88475,47.913401
91455,150.87569,47.735927
91456,150.86714,47.654535
91457,150.78816,47.706255
91458,150.85773,47.595688
91459,150.9147,47.708143
91460,150.95508,47.654161
91461,151.04418,49.131777
91462,151.16782,48.892085
91463,150.92227,49.100001
91464,217.7473,15.511145
91465,217.76552,15.608319
91466,217.74618,15.598754
91467,217.91484,15.363322
91468,217.84153,15.438712
91469,217.88882,15.532379
91470,217.8655,15.467313
91471,217.78183,15.536525
91472,217.9352,15.320731
91473,217.73298,15.623375
91474,217.73955,15.316347
91475,217.74356,15.144954
91476,217.88572,15.201943
91477,217.74045,15.164246
91478,338.48925,11.563572
91479,338.54274,10.539457
91480,338.59092,10.39531
91481,338.5642,10.544777
91482,338.54742,10.645876
91483,338.47457,10.630535
91484,338.53348,10.657175
91485,338.52218,10.749618
91486,338.52515,10.84505
91487,338.3964,10.861722
91488,338.40926,10.896238
91489,151.64726,30.420342
91490,151.62419,30.220219
91491,151.63286,30.239101
91492,151.74582,29.297272
91493,151.76535,29.868295
91494,151.68169,29.439073
91495,195.98173,5.9179711
91496,195.99395,5.7308512
91497,195.9845,5.9862733
91498,196.06345,6.0036503
91499,196.00069,6.1419293
91500,196.08798,5.9733041
91501,196.07022,6.1161677
91502,195.96261,5.8736684
91503,196.08894,6.1564219
91504,196.12174,6.0837809
91505,195.67052,5.273543
91506,195.45339,5.4575439
91507,195.49671,5.4660849
91508,195.5865,5.3609747
91509,195.52748,5.4643151
91510,195.67408,5.3185314
91511,195.61491,5.4130422
91512,195.5978,5.4267978
91513,195.64659,5.3935016
91514,195.71589,5.3125653
91515,195.66408,5.4206312
91516,195.642,5.4211569
91517,195.62879,5.455732
91518,195.69637,5.4259546
91519,195.67909,5.5079156
91520,195.62063,5.5559351
91521,195.73524,5.5172382
91522,195.81851,5.6093517
91523,195.7987,5.6304205
91524,195.73613,5.6834743
91525,195.78261,5.7966328
91526,195.84221,5.912652
91527,195.82315,5.8961676
91528,195.92309,5.8819917
91529,195.74616,5.6441627
91530,195.89288,5.9273355
91531,195.83516,5.934091
91532,195.87735,5.9844196
91533,195.86622,6.0247784
91534,195.81941,5.9500072
91535,195.80775,5.9367798
91536,195.7797,6.1554697
91537,195.89761,6.0615407
91538,195.65696,5.7257157
91539,195.69729,5.6159391
91540,195.57051,5.68507
91541,195.62422,5.765166
91542,195.67799,5.8475827
91543,195.52485,5.8531981
91544,0.478347890000009,28.399582
91545,0.352233399999989,28.388056
91546,0.511140130000001,28.402978
