ra,dec
140.54844,23.257704
140.54855,65.790788
140.54913,27.516162
140.54986,17.065885
140.55,23.669552
140.55007,50.77939
140.55072,31.749836
140.55136,66.922903
140.55268,31.198171
140.55349,43.3636
140.5536,31.317791
140.55362,21.958056
140.55382,16.419015
140.55423,19.983696
140.55459,37.300097
140.5551,40.757807
140.55533,-0.36338381
140.55679,37.812192
140.55682,28.628062
140.5587,8.484753
140.55879,2.5727996
140.55974,46.981036
140.55977,20.264997
140.56014,37.384385
140.56015,31.400115
140.56058,26.80448
140.56095,7.1848206
140.56098,33.937709
140.56107,2.6618246
140.56137,45.89317
140.56258,7.9985422
140.56285,16.338792
140.56402,10.966294
140.56435,8.6428573
140.56444,37.07245
140.56453,12.467902
140.56483,50.630928
140.56539,17.41796
140.56561,7.3999727
140.56569,3.9751508
140.56581,4.0826601
140.56631,2.6682626
140.56671,5.8393496
140.56706,52.179641
140.56758,47.599747
140.5676,4.44386
140.56762,9.9242459
140.56816,29.336897
140.56849,4.3213114
140.56861,57.580593
140.57056,19.377097
140.57075,54.821362
140.57081,28.484982
140.5712,19.91812
140.57137,27.690692
140.57152,14.108452
140.57223,-0.54695052
140.57226,27.101987
140.57238,37.32995
140.57238,44.497887
140.57333,4.7083225
140.57415,15.571458
140.57431,50.771166
140.57618,42.340604
140.5763,40.567876
140.57651,38.629135
140.57654,10.278752
140.57675,65.318748
140.57701,50.745021
140.57742,1.2165069
140.57787,14.61816
140.57828,0.38128601
140.57831,26.307423
140.57882,33.077425
140.57887,22.642261
140.5789,15.578694
140.57975,52.347665
140.57993,61.240389
140.58118,17.969842
140.5818,12.380507
140.58182,9.9418986
140.58211,11.789468
140.58255,40.065818
140.58285,31.286303
140.58317,49.159219
140.58354,13.726986
140.58435,29.220738
140.58484,23.119352
140.585,28.803901
140.5855,3.4575283
140.58603,41.031959
140.58645,2.296563
140.58675,33.250571
140.58681,0.82222272
140.58706,28.572877
140.58726,20.761291
140.5875,31.057949
140.58764,17.117067
140.58769,51.113403
140.58792,4.5920503
140.58802,13.855455
140.58814,26.527125
140.58893,2.2779517
140.58905,13.94161
140.58925,53.606912
140.58946,14.174048
140.5896,4.0612602
140.5904,16.897152
140.59055,29.384999
140.59167,10.976097
140.59182,2.5871734
140.59262,2.5859166
140.59263,54.467501
140.59292,13.960711
140.59324,0.59207318
140.59352,30.165155
140.59441,-0.48882075
140.59491,40.682197
140.5953,62.490031
140.59614,10.330956
140.59633,50.774698
140.59643,33.654664
140.59665,18.551133
140.59666,19.774695
140.59676,28.514896
140.59688,45.950621
140.59691,5.479423
140.59695,53.811108
140.59749,8.5200395
140.59768,6.0205076
140.5979,10.210856
140.59811,3.8975899
140.59819,25.807164
140.59857,8.4894549
140.59892,16.348364
140.59923,18.654247
140.59956,8.805208
140.59966,13.736871
140.60081,52.807266
140.60086,10.75786
140.60127,13.697042
140.60147,12.312874
140.60181,52.806544
140.60206,10.277096
140.6028,-0.41869405
140.60426,2.9972899
140.60521,56.454713
140.60527,50.406707
140.60543,47.244418
140.60634,29.194218
140.60637,24.349602
140.60641,35.146329
140.60678,28.705675
140.60686,28.212296
140.6079,7.1355367
140.60826,17.105353
140.60832,0.21660994
140.60851,60.634015
140.60852,5.3131878
140.60959,16.439567
140.60969,36.056024
140.61014,27.51172
140.6108,62.409127
140.61091,-0.34019698
140.61188,23.095746
140.61195,40.755612
140.6126,31.802016
140.61282,55.818619
140.61384,3.7041443
140.61432,52.747571
140.61486,16.211528
140.61526,43.065151
140.61532,20.35591
140.61586,11.915059
140.61619,50.357527
140.61695,1.6736034
140.61732,5.6427793
140.61782,12.29599
140.61819,18.923439
140.61837,63.407579
140.61861,23.066135
140.6187,11.851438
140.61886,17.015943
140.61891,9.2071454
140.61947,21.575232
140.62067,50.212549
140.62145,57.908146
140.62156,-0.41115684
140.62188,42.223374
140.62192,33.128771
140.622,14.462046
140.62251,38.966182
140.6226,31.794509
140.62261,5.2229488
140.62266,50.430165
140.62287,-0.59392351
140.62288,47.262443
140.62318,1.6912461
140.62339,0.61496606
140.62379,19.99171
140.6251,13.349059
140.6259,52.740037
140.62656,0.14728887
140.62742,-0.43841885
140.6278,40.035989
140.62784,33.024893
140.62793,26.724803
140.62806,29.207483
140.62816,21.866319
140.62878,28.344665
140.6289,-0.85951221
140.62905,1.3705429
140.62914,49.130988
140.62999,12.316135
140.63009,4.6446197
140.63097,24.872261
140.63177,25.706886
140.63194,17.130161
140.63336,36.222397
140.63393,41.087756
140.63488,13.342558
140.63545,48.35762
140.63611,44.535873
140.63617,55.258004
140.63638,15.184693
140.63644,3.5652331
140.63736,59.526347
140.6377,15.642343
140.63787,13.305564
140.63838,56.225439
140.63933,5.4618919
140.64033,18.200735
140.64034,26.373887
140.64061,50.200061
140.64187,9.5552996
140.64228,3.0836954
140.64254,60.182026
140.64266,11.069916
140.64301,-0.39183876
140.64334,4.3338442
140.64344,9.9268906
140.64376,25.684839
140.64492,41.27551
140.64502,5.1443615
140.64557,26.469943
140.6458,8.4612498
140.64649,8.7536019
140.64762,16.274371
140.64762,40.656605
140.64793,20.851769
140.64811,46.652255
140.64852,30.993751
140.64956,42.3655
140.64966,3.7541468
140.64992,7.30042
140.6502,3.7023556
140.65031,13.388359
140.65056,59.585125
140.65133,16.848834
140.65223,42.195614
140.6524,-0.40902704
140.65269,27.011759
140.65379,15.129685
140.65582,21.957439
140.65872,18.783134
140.65908,60.865439
140.65925,24.393356
140.65992,20.580224
140.65996,50.765022
140.66002,32.755055
140.66067,52.696207
140.66119,21.126127
140.66143,2.1826101
140.66232,36.687075
140.66254,-0.3872802
140.66297,11.643286
140.66386,18.203016
140.66475,13.859155
140.66579,63.152313
140.66592,5.5748584
140.66622,51.689271
140.66623,44.471229
140.66726,9.957432
140.66795,26.460489
140.66833,26.475979
140.66931,48.576298
140.66992,12.720024
140.67009,42.307802
140.67042,2.1115723
140.6708,25.934677
140.67232,60.57912
140.67254,36.386349
140.67302,3.5359737
140.67309,12.913671
140.67327,11.645284
140.67424,27.188083
140.6747,13.765061
140.67648,59.162846
140.67675,1.2396673
140.67682,3.4461351
140.67866,14.343681
140.67891,3.5031749
140.67902,7.0111569
140.67971,41.000086
140.67971,57.517748
140.67983,36.972793
140.68036,13.551333
140.68042,66.890643
140.68047,15.822097
140.68064,55.614345
140.68078,3.4809541
140.68103,54.805037
140.68137,23.417659
140.6815,-0.3774796
140.68207,10.691795
140.68281,26.991987
140.68319,10.990591
140.68357,17.374239
140.68483,3.6780057
140.68497,14.380365
140.68627,8.7478711
140.68638,-0.31459738
140.6866,7.9511202
140.68725,-0.3488345
140.68837,26.259472
140.6895,25.533737
140.68969,29.695922
140.68991,5.6074157
140.69059,41.072837
140.69064,22.653193
140.69111,24.021614
140.69171,21.845965
140.69187,59.578826
140.69193,33.384395
140.69195,62.021409
140.69285,57.608732
140.69365,21.566443
140.69395,30.175398
140.6949,4.2125942
140.69529,18.217785
140.69544,38.881522
140.6955,19.704461
140.69557,12.22521
140.69581,27.444541
140.69655,27.163429
140.69722,22.43948
140.69737,44.545248
140.69767,20.63901
140.69903,16.218279
140.6995,17.309173
140.7,47.595583
140.70005,23.272821
140.70012,43.32484
140.70052,11.652376
140.70109,36.1734
140.70116,11.716463
140.70121,50.026625
140.70167,7.6108204
140.70213,7.4736865
140.70226,9.3444603
140.7029,31.883205
140.70442,14.007322
140.70466,32.193268
140.70558,60.490475
140.70608,13.825503
140.70611,22.080093
140.70619,13.152754
140.70649,53.899616
140.70696,10.999194
140.70745,0.98319276
140.70753,-0.27456555
140.70773,24.653815
140.70812,20.129748
140.70829,21.991989
140.70865,53.453143
140.70942,9.3284024
140.71012,38.761197
140.71051,29.48841
140.71052,38.525589
140.71063,60.799911
140.71103,34.908494
140.71105,34.931511
140.71129,54.457008
140.71132,52.223687
140.71238,23.281668
140.71297,12.977614
140.71306,28.931284
140.714,37.17405
140.71417,28.928458
140.71427,49.136209
140.71474,28.755291
140.71486,66.162911
140.71591,54.830653
140.71604,31.8173
140.7162,14.391507
140.71722,52.746232
140.71757,26.66085
140.71822,3.2781215
140.71842,24.570203
140.71853,22.235362
140.71865,36.284695
140.72047,51.545473
140.72109,21.975186
140.72248,2.3311759
140.72258,20.345647
140.72258,20.345647
140.72319,23.962995
140.72362,14.48124
140.72428,29.329018
140.72442,55.092403
140.7248,29.474677
140.72524,28.914895
140.72527,21.342367
140.72553,50.53199
140.72566,-0.3479653
140.72575,46.534465
140.7263,13.557731
140.72639,23.712249
140.7277,33.142067
140.72855,28.999107
140.72858,57.240624
140.72889,51.067064
140.72914,19.430453
140.72922,3.1569318
140.72967,21.397627
140.72987,34.906527
140.7306,15.069092
140.73143,-0.06196739
140.73262,8.6941425
140.73354,24.032847
140.73359,23.742608
140.73385,18.321856
140.73424,4.1153592
140.73427,3.376158
140.73437,22.686355
140.73508,11.081995
140.73571,15.48034
140.73668,56.47883
140.73722,1.4339849
140.73741,24.946647
140.73783,20.079782
140.73835,30.540015
140.73908,54.802057
140.73977,23.275052
140.73978,29.071098
140.74036,26.897521
140.74042,7.4407742
140.74061,9.3556476
140.74087,15.553025
140.74109,33.220655
140.74113,13.255758
140.74389,36.171233
140.74389,43.079884
140.74437,26.249521
140.74457,24.995494
140.74547,18.997029
140.74621,43.261747
140.74631,26.306453
140.74636,6.0489465
140.74691,54.892073
140.74763,17.571912
140.74778,24.016079
140.7485,33.559018
140.74877,6.1033181
140.7491,26.616503
140.75059,37.851897
140.75062,2.8686426
140.75077,54.999069
140.75105,22.618564
140.75107,45.563525
140.75244,13.579513
140.75268,-0.05092523
140.753,38.493511
140.75335,6.530924
140.75381,2.0093332
140.75395,24.294149
140.75461,6.2503712
140.75505,25.51328
140.75541,16.587146
140.75556,-0.39246823
140.75708,59.296187
140.75734,7.3499066
140.75743,51.277385
140.75784,52.898405
140.75843,29.732374
140.75936,26.298355
140.76007,45.396794
140.76028,37.84429
140.76047,56.527308
140.76234,2.1754691
140.76239,12.636689
140.76249,50.394413
140.76288,44.554915
140.76307,29.587304
140.76328,-0.43095114
140.76333,-0.72616161
140.76338,22.333038
140.76397,26.70432
140.76581,0.9177392
140.76736,17.5149
140.76741,13.011585
140.76776,10.746514
140.76833,24.001971
140.76961,22.684335
140.76984,60.927576
140.76997,50.517727
140.77038,23.460866
140.77091,27.497008
140.77111,37.483438
140.7721,20.276129
140.7721,20.276129
140.77264,27.739796
140.77266,38.695959
140.77399,-0.59705135
140.77401,22.249844
140.77463,16.290057
140.77496,15.377932
140.77516,24.024885
140.7752,56.039302
140.77608,55.267151
140.77706,19.902456
140.77857,19.067302
140.7798,22.169848
140.77983,25.064322
140.78028,8.7155109
140.78061,39.211809
140.7836,5.1109152
140.78383,2.4861095
140.78384,11.82004
140.78492,50.835393
140.7851,54.656179
140.78516,5.7279214
140.78583,37.253489
140.78694,52.038466
140.78728,45.999037
140.78749,33.756556
140.78781,2.2627641
140.7882,41.375752
140.78871,3.601786
140.78886,4.081806
140.78927,51.923247
140.78946,-0.41685737
140.78952,23.621119
140.78966,40.490831
140.79075,12.337835
140.79142,35.541227
140.79163,22.294657
140.79371,55.260465
140.79409,20.432007
140.79409,20.432007
140.79541,42.776531
140.79587,33.544392
140.79681,19.431168
140.79694,26.817398
140.79726,29.511578
140.79758,38.028944
140.79789,54.982575
140.79799,25.956845
140.79812,39.862867
140.79833,32.173416
140.79918,3.7445672
140.79929,54.298712
140.79985,31.74581
140.79994,41.011994
140.80099,3.3472037
140.80169,52.751817
140.80187,25.039506
140.80275,4.2877504
140.80308,22.30714
140.8031,7.7522081
140.80365,26.354366
140.80389,31.839765
140.80513,2.0601931
140.8055,56.939528
140.80561,5.1669364
140.80567,2.6013389
140.80656,40.465671
140.80691,11.48613
140.80739,28.224765
140.80787,10.915241
140.80792,31.443225
140.80794,60.528369
140.8083,20.855534
140.80891,20.995964
140.80896,53.072304
140.80943,3.3817284
140.80948,9.5825754
140.80956,37.438649
140.81086,9.4395575
140.8115,43.105298
140.81166,0.43078049
140.81173,46.466626
140.81219,12.472214
140.8127,5.7625485
140.81288,39.08862
140.81325,34.734319
140.81467,22.521951
140.81475,33.510681
140.81507,31.982636
140.81515,37.004065
140.81541,4.8633285
140.81691,14.230124
140.81826,33.116485
140.81849,54.292872
140.8185,54.811847
140.81921,38.907053
140.81936,-0.7309281
140.82006,28.90057
140.82022,36.19424
140.82025,22.2078
140.82051,7.4372617
140.82073,16.517583
140.82112,51.972986
140.82119,25.510821
140.8218,24.133854
140.82191,5.3714792
140.82202,13.891561
140.82216,3.6989767
140.82217,23.958687
140.82222,40.200053
140.82229,22.379685
140.82254,31.727844
140.82257,50.39298
140.82286,39.138274
140.82295,11.089914
140.82469,-0.56844074
140.82537,0.56143118
140.82586,23.574084
140.82616,32.161919
140.82657,25.399108
140.82774,13.135591
140.82782,22.299729
140.82787,1.5831075
140.82871,5.4241098
140.82873,2.9273233
140.83049,16.61657
140.8314,22.273673
140.83178,57.140192
140.83223,29.769184
140.83253,26.407716
140.83282,15.136389
140.83308,24.671553
140.8331,-0.7171961
140.83322,2.8242545
140.83366,48.374321
140.834,22.65409
140.8343,50.311075
140.83501,31.836703
140.8352,24.485669
140.83551,30.227324
140.83607,44.5407
140.83636,32.998069
140.8364,35.769595
140.83659,40.410843
140.83792,53.008792
140.83809,52.186415
140.8382,25.024397
140.83853,56.948205
140.83858,4.7767194
140.83985,13.208054
140.84007,13.994548
140.84018,34.59387
140.84024,26.822492
140.84032,43.083114
140.8405,15.094546
140.84084,34.728607
140.84091,7.9386758
140.84138,67.617152
140.84182,17.065502
140.84277,22.630241
140.84309,22.436402
140.84341,34.594254
140.84431,23.982103
140.84442,22.554142
140.84457,5.6298526
140.84484,40.547814
140.84571,4.7556223
140.84609,50.38939
140.8463,22.303256
140.84673,53.056996
140.84702,63.095335
140.84757,42.350425
140.84796,-0.40347542
140.84865,27.557169
140.84974,22.118697
140.84978,29.803853
140.85044,39.655409
140.85056,52.13851
140.85058,29.587496
140.85083,56.995058
140.85155,1.5464055
140.85185,32.381842
140.85199,41.020466
140.85205,22.283135
140.85227,17.097684
140.85237,54.871651
140.85242,50.289777
140.85256,13.347481
140.85276,32.427631
140.85364,52.577651
140.85396,26.549406
140.85417,13.095886
140.85429,1.9868617
140.85466,29.668694
140.85466,36.942391
140.85474,6.9312638
140.85511,22.23105
140.85549,40.80362
140.85572,17.340626
140.85608,24.377401
140.85662,40.814315
140.85669,36.373865
140.85693,43.64367
140.85703,31.532058
140.85715,26.367941
140.85731,6.4447789
140.85764,54.8317
140.85815,22.316662
140.8583,26.478794
140.85832,22.101223
140.85852,5.3853762
140.85972,35.451301
140.85973,13.640737
140.86002,16.301842
140.86027,15.846902
140.8614,4.0468818
140.86174,3.3911076
140.86198,21.049224
140.86216,37.419485
140.86228,1.5175019
140.86252,13.264717
140.86303,51.349323
140.86381,17.184323
140.86409,13.062537
140.86417,54.829364
140.86434,28.94383
140.86539,32.750872
140.86583,5.423476
140.86692,14.321379
140.86759,4.0040733
140.86883,50.653014
140.86885,10.912255
140.86906,24.931326
140.86957,40.758906
140.86957,50.794258
140.86976,10.153662
140.87004,44.786759
140.87019,54.145233
140.87163,5.9164208
140.87198,66.048972
140.87199,17.310591
140.87206,25.769109
140.87213,18.618328
140.87249,61.222844
140.87258,8.6224524
140.87302,48.505645
140.87305,45.825038
140.87314,32.484913
140.87334,24.479403
140.87415,25.769353
140.87422,1.3388928
140.87427,22.67872
140.87478,22.327137
140.8759,1.3046361
140.87594,38.399264
140.8769,29.231808
140.87706,32.889082
140.8771,45.260387
140.87789,24.53166
140.8785,10.838078
140.87876,54.759203
140.87929,42.067339
140.87969,4.6400425
140.88031,43.95776
140.88035,13.413462
140.88048,22.308147
140.88082,41.34304
140.88127,24.445684
140.88127,52.820164
140.88155,41.192656
140.88417,14.156471
140.88418,13.021182
140.8842,30.217791
140.88421,13.378645
140.88589,17.490676
140.88604,33.754956
140.88638,45.754114
140.88674,24.877054
140.88718,15.52033
140.88723,22.66312
140.8874,39.850508
140.88746,21.307329
140.88795,13.183098
140.88823,55.798022
140.88874,32.179863
140.88911,22.523736
140.88953,21.089535
140.89033,25.666099
140.89052,32.938319
140.8919,3.4461465
140.89288,55.95147
140.89298,53.483744
140.89339,25.892224
140.89365,1.3861915
140.894,56.018448
140.89419,13.165904
140.89532,13.338415
140.89534,18.399178
140.89535,25.115223
140.89548,28.824364
140.89659,22.17388
140.89687,25.352967
140.89717,22.749886
140.8975,17.24469
140.89804,24.761708
140.89821,45.818928
140.89858,2.0049321
140.89907,29.05125
140.89918,3.7259527
140.89939,53.601895
140.90014,32.518385
140.90098,34.411821
140.90174,8.4583984
140.9021,2.1364906
140.90236,53.104425
140.90258,33.596656
140.90272,49.220174
140.90333,0.74831793
140.90361,55.619562
140.90548,15.076549
140.90706,3.0990666
140.90731,40.074967
140.90763,3.4467341
140.90846,16.573392
140.90957,55.03709
140.91036,5.4436248
140.91131,5.9328089
140.91169,66.097459
140.91199,24.470323
140.9125,42.616905
140.91273,43.030002
140.91339,22.117354
140.91344,21.483328
140.91407,38.593958
140.91414,24.433636
140.91422,40.154592
140.91425,36.972595
140.91489,14.22156
140.91494,32.462977
140.91535,54.483414
140.91585,24.253207
140.91625,1.4972264
140.91632,16.867122
140.91644,41.42301
140.91646,33.981114
140.91649,54.99158
140.9165,54.626551
140.91669,54.481248
140.91719,3.1565626
140.91747,56.058036
140.91789,17.053998
140.91796,1.4039147
140.91818,13.042392
140.91872,32.165793
140.91893,22.744541
140.91967,32.883511
140.91991,31.988841
140.92065,40.833505
140.92068,2.5592606
140.9215,50.409199
140.92188,26.602039
140.92218,36.297945
140.92237,39.559798
140.92253,38.353052
140.92275,10.061396
140.92362,54.099503
140.92376,45.82802
140.92381,34.912285
140.92383,38.694576
140.92431,56.038974
140.92484,0.32468633
140.9257,22.29492
140.92571,55.330754
140.92593,6.8519116
140.92611,22.569045
140.92648,22.18008
140.92667,13.183673
140.92688,22.340123
140.9269,56.990536
140.92745,63.706446
140.9277,35.169966
140.92786,28.319839
140.92797,3.3668905
140.928,28.522479
140.92832,2.00335
140.9285,32.185165
140.9289,1.3492208
140.92918,22.909066
140.93034,23.133959
140.93079,19.303354
140.93112,58.387207
140.93128,62.566406
140.93145,1.7801555
140.93177,6.037942
140.93212,18.178149
140.93271,45.489332
140.93302,25.037818
140.93412,10.249683
140.93448,30.191055
140.93471,7.7726015
140.93476,15.441697
140.93487,53.178682
140.93493,-0.18723767
140.93523,6.2347337
140.93601,4.0929096
140.93635,-0.57025788
140.93666,-0.51795615
140.9382,18.922566
140.93822,38.756222
140.93861,28.373543
140.9392,3.7713402
140.93921,13.469409
140.93922,42.572415
140.93945,22.721694
140.93961,13.278117
140.93979,22.409001
140.93996,12.736742
140.94013,27.515154
140.94142,33.466726
140.94209,49.548705
140.94228,54.828431
140.9432,2.7529597
140.94396,25.689008
140.94411,35.483403
140.94448,7.1390627
140.94526,26.820903
140.94567,-0.20725771
140.94636,44.168732
140.94682,31.808182
140.94737,3.3593467
140.94762,24.217677
140.94834,42.182633
140.9484,41.662964
140.94895,5.184154
140.94904,42.183384
140.94907,24.293844
140.9493,10.369219
140.94954,51.396799
140.95007,59.435772
140.95009,2.1127585
140.95024,29.560603
140.9509,12.991094
140.95098,17.468352
140.95119,2.3767259
140.95145,7.2831632
140.95167,33.052679
140.95194,56.097918
140.95223,29.340763
140.95233,48.921373
140.95282,33.688101
140.95325,14.982326
140.95394,24.814786
140.95398,0.98680137
140.95425,56.185994
140.9554,58.608398
140.95553,13.261773
140.95572,31.544747
140.95711,38.315059
140.95757,2.8365205
140.95759,38.970229
140.9577,17.156519
140.95799,5.1543665
140.95827,63.014463
140.95845,7.0472976
140.95846,45.285089
140.95874,24.141088
140.95876,4.1003616
140.95899,54.875633
140.95981,28.408737
140.96006,2.7712593
140.96111,50.843665
140.96122,6.9293422
140.96208,51.637745
140.9621,17.283201
140.96259,0.78850367
140.96355,5.1949178
140.96359,3.5519933
140.96386,3.5366251
140.96397,23.076395
140.96481,31.718514
140.96716,5.3173216
140.96717,14.933511
140.96759,6.4215216
140.96768,2.0463406
140.96801,57.037409
140.96805,9.2447773
140.96811,-0.02245292
140.96834,6.9904185
140.96916,20.290457
140.96986,14.169206
140.97037,17.446614
140.9711,18.681259
140.97122,13.27521
140.97126,24.928012
140.97144,20.045201
140.97199,14.307714
140.97204,32.667428
140.97209,24.523314
140.97264,50.18771
140.97406,1.8200547
140.97441,6.7978812
140.97491,7.4451249
140.975,-0.68264115
140.97538,13.615741
140.97556,4.1515099
140.97572,37.11569
140.97613,29.217366
140.97614,29.125989
140.97634,25.560982
140.97759,2.0840905
140.97773,44.681534
140.97828,40.221815
140.97845,33.386704
140.97856,14.382944
140.97869,29.954499
140.97882,61.459983
140.97904,6.2365676
140.97904,19.312111
140.97914,29.884144
140.98001,25.14853
140.98055,49.504457
140.98076,22.459924
140.98091,38.278415
140.98107,5.7413568
140.98147,20.817946
140.9822,51.517578
140.98225,23.065972
140.98251,21.514401
140.98271,28.443753
140.98272,38.971986
140.98276,5.1849954
140.98291,4.7976659
140.98295,13.340679
140.98297,37.159405
140.98303,30.691441
140.98315,15.595849
140.98323,24.598018
140.98351,55.098537
140.98396,1.8344199
140.98416,41.070312
140.98451,39.800896
140.98579,57.302193
140.98581,13.430707
140.98603,54.888693
140.98607,21.657901
140.98628,37.698551
140.98636,21.752833
140.98675,24.118114
140.98826,13.069137
140.98833,32.964918
140.98891,32.038126
140.98964,28.408621
140.99011,24.939749
140.99075,0.30267301
140.99103,33.261263
140.99131,28.735931
140.99135,19.616385
140.99138,13.453142
140.99165,47.386
140.99168,32.663718
140.9917,48.386309
140.99264,4.1139908
140.99267,9.5881246
140.993,35.079496
140.99307,-0.22830904
140.99334,4.0159288
140.99353,20.578518
140.99417,31.721802
140.99417,40.566603
140.99418,6.8480958
140.99443,0.27043004
140.99521,30.569131
140.99549,57.751732
140.99561,39.156683
140.99588,8.2675761
140.99699,45.423763
140.99737,53.876463
140.99743,30.128296
140.9978,32.48744
140.99892,44.715703
140.99908,39.512737
141.00015,49.871314
141.00026,25.129909
141.00136,38.866922
141.00152,39.511857
141.00239,2.4389251
141.00261,41.143737
141.00286,4.0793672
141.003,57.524567
141.00309,20.020713
141.00404,35.870883
141.00427,4.063978
141.00434,2.4784349
141.00458,5.2093898
141.00468,5.2386277
141.00474,21.371546
141.0048,24.255449
141.00544,26.219356
141.00552,13.200941
141.00588,22.337219
141.00662,20.832601
141.0067,44.95445
141.00746,25.313249
141.00813,44.934863
141.00875,38.706564
141.0094,29.14199
141.00942,19.662092
141.01019,60.572851
141.0102,23.075482
141.01029,33.770206
141.01079,6.9413829
141.01121,22.883987
141.01163,26.944007
141.01217,49.204141
141.01233,25.347096
141.01242,5.2854488
141.01279,4.096961
141.01343,41.613389
141.01392,63.186266
141.01425,4.0458467
141.01445,64.645262
141.01493,18.36956
141.01506,15.418861
141.01551,63.046333
141.01564,15.017146
141.01591,29.117074
141.01607,28.398805
141.01672,9.1916404
141.01712,53.527106
141.01723,46.767917
141.01799,4.0178061
141.01811,45.223602
141.01829,29.882801
141.01871,30.746964
141.01888,22.324599
141.01904,28.260311
141.0191,20.017015
141.02015,59.524653
141.02018,2.1215783
141.0202,38.41016
141.02031,28.582854
141.02036,18.086494
141.02128,3.9771155
141.02132,19.830274
141.02186,34.646523
141.02238,38.11792
141.02292,1.715472
141.02423,33.352168
141.02447,8.763855
141.02507,22.602057
141.02517,13.162733
141.02582,51.764419
141.02612,2.3391012
141.0262,23.858103
141.02621,62.030013
141.02654,4.62373
141.02669,13.175864
141.02703,2.082506
141.02832,13.216642
141.02898,4.0032453
141.0291,4.8136628
141.02953,2.3688931
141.03019,63.47507
141.0302,14.37371
141.03032,18.580216
141.03032,34.871296
141.03062,13.208214
141.03118,24.332466
141.03226,13.787811
141.03342,2.4164415
141.03346,4.6593192
141.03348,16.197225
141.03349,11.686027
141.03388,33.137064
141.03405,2.9491482
141.03445,18.814202
141.03476,43.291444
141.03523,29.588556
141.03557,3.9348555
141.03562,4.0128394
141.03566,54.416938
141.03575,13.54693
141.03662,49.50844
141.03674,49.104025
141.03687,22.522758
141.03779,17.613231
141.03784,13.918564
141.03819,50.027738
141.0382,51.52682
141.03853,63.421037
141.03865,41.174077
141.03873,44.111557
141.03954,13.189307
141.03985,39.914653
141.04101,50.799511
141.04102,10.503721
141.04194,40.054313
141.04236,27.789598
141.04291,11.986478
141.04298,22.688563
141.04371,24.934127
141.04396,30.089232
141.04411,6.2718802
141.04416,40.284885
141.04417,29.984787
141.04516,23.173766
141.04525,5.2585193
141.04547,1.7412636
141.04547,38.698347
141.04678,3.8527893
141.04687,41.888205
141.047,3.4511295
141.04724,6.9129839
141.04778,2.389402
141.04792,4.0277251
141.0486,22.764489
141.04908,42.113998
141.04917,34.160805
141.04938,49.999046
141.04945,13.226828
141.05046,16.193205
141.05047,4.0617065
141.05079,16.936133
141.05103,10.925235
141.05184,34.461318
141.05207,18.767904
141.05214,14.853727
141.05226,38.369579
141.05239,3.9532487
141.05269,3.6495023
141.05409,61.113422
141.05414,22.154407
141.05425,-0.68217965
141.05531,44.171112
141.05553,24.674646
141.0561,13.224297
141.05627,27.575814
141.05693,58.413963
141.05739,51.508035
141.05767,40.637437
141.05857,25.214049
141.05868,12.687328
141.05936,28.861124
141.05958,3.9345207
141.06018,13.210855
141.0607,11.110602
141.06091,9.1611787
141.06159,62.179634
141.06203,15.793601
141.06215,56.114378
141.06256,28.175193
141.06269,7.5050628
141.06272,5.2174002
141.06365,13.559371
141.06374,4.0238534
141.06381,56.630724
141.06413,5.9411678
141.06417,13.209821
141.06435,26.224487
141.06457,49.252013
141.06545,22.543139
141.06589,3.1775159
141.06671,21.89486
141.06696,18.834958
141.06706,47.346877
141.06723,4.7603388
141.0674,38.637609
141.06851,49.491051
141.06883,6.9398621
141.06913,34.508786
141.06927,55.866314
141.06953,29.965295
141.06978,17.807127
141.07066,47.776618
141.07074,51.658628
141.07075,50.635116
141.07143,39.189896
141.07155,29.094771
141.07173,50.173129
141.07187,1.8609821
141.07247,41.441688
141.07251,-0.62663177
141.07275,0.80999133
141.07304,38.563434
141.07305,15.11007
141.07395,0.73990926
141.0741,14.285842
141.07553,3.3263555
141.07674,22.057469
141.0776,4.2378179
141.07791,17.557685
141.07942,22.14325
141.07948,16.824334
141.08046,27.296492
141.08072,27.127604
141.08109,27.872698
141.08258,13.217749
141.08344,25.040542
141.08369,25.077796
141.08459,50.956965
141.08486,7.9065315
141.08511,38.69896
141.08551,38.54741
141.08628,15.459325
141.08635,12.675361
141.08641,1.4219496
141.08649,6.0155615
141.08698,23.200302
141.08716,4.6112608
141.08759,13.142711
141.08813,41.800678
141.08851,41.159204
141.08882,37.245228
141.08954,13.104406
141.0896,28.736786
141.08985,7.7887691
141.09036,50.5217
141.09043,24.643874
141.09062,40.624363
141.09097,11.96753
141.091,29.992833
141.09179,24.52635
141.09216,49.277845
141.09265,35.53258
141.09296,6.1498315
141.09357,17.564679
141.09373,22.663781
141.0939,51.234037
141.09426,15.926115
141.09428,1.6079226
141.09491,26.553002
141.09514,40.682516
141.09514,45.467144
141.09518,40.090925
141.09526,55.179895
141.09535,28.293032
141.09616,33.729451
141.09649,50.871369
141.09659,4.068058
141.09699,6.9570404
141.09712,5.5755688
141.09782,51.63238
141.09801,50.774813
141.09847,22.624951
141.09893,55.920235
141.09909,42.646937
141.09931,31.845406
141.09982,12.643613
141.09998,16.950877
141.10077,11.98468
141.10168,49.137603
141.10177,55.989566
141.10205,48.179388
141.10426,26.206808
141.10446,35.493705
141.10461,2.4429685
141.10471,9.2573484
141.10568,50.410146
